English,Portuguese
They're here to fix the heating system.,Eles estão aqui para consertar o sistema de aquecimento.
"Seriously, don't be a stranger.","Falando sério, não desapareça."
He'll be seventeen in February.,Ele terá 17 anos em fevereiro.
I read this tome from end to end.,Eu li esse volume do início ao fim.
I'm waiting for the train.,Estou à espera do comboio.
This better not happen again.,É melhor isso não acontecer outra vez.
I'm fairly certain that it was the elephant.,Eu estou bem certo de que foi o elefante.
There's only one thing we can do now!,Só há uma coisa que possamos fazer agora!
Could you be more specific?,Você poderia ser mais específico?
Where is the rain?,Cadê a chuva?
The problem with many language teachers is that they underrate new technologies in their teaching methods.,O problema de muitos professores de línguas é que eles subestimam novas tecnologias em seus métodos de estudo.
I talked on the phone.,Falei ao telefone.
"If cheese is good, but the cake is a lie, what is a cheesecake? A good lie.","Se o queijo é bom mas o bolo é uma mentira, o que é um bolo de queijo? Uma boa mentira."
What are the pros and cons of hitchhiking?,Quais são os prós e contras de viajar de carona?
"God created man in his own image, God is a warrior.",Deus criou o homem à Sua própria imagem; Deus é um guerreiro.
The way out is the way through.,O caminho para sair é o para atravessar.
Don't do that if you want to live!,Não faça isso se quiser viver!
The world is a grand ball in which everyone wears a mask.,O mundo é um grande baile no qual todos vestem uma máscara.
Do you think animals have a soul?,Vocês acham que os animais têm alma?
The girl who works at the bakery is pretty.,A menina que trabalha na padaria é bonita.
I don't see any difference.,Não vejo nenhuma diferença.
The door was locked and we couldn't enter.,A porta estava trancada e não pudemos entrar.
Get out of here! All of you!,Saiam daqui! Todos vocês!
It's raining again.,Está chovendo de novo.
Buenos Aires is the capital of Argentina.,Buenos Aires é a capital da Argentina.
That plane is enormous!,Aquele avião é enorme!
"Come on Tuesday, if it's possible.","Venha na terça, se possível."
He's trying to commit suicide.,Ele está tentando cometer suicídio.
The shop stays open all day.,A loja fica aberta o dia todo.
"I, on the other hand, prefer sweets.","Eu, por outro lado, prefiro doces."
We have played at this beach.,Nós brincamos nesta praia.
Filiberto is a man who is more than forty years old.,Filiberto é um homem de mais de quarenta anos.
He is used to such situations.,Ele está acostumado a essas situações.
He is heroic.,Ele é heroico.
"Our sister bought some eggplants, potatoes, zucchinis and Chinese cabbage at the market.","Nossa irmã comprou algumas berinjelas, batatas, abobrinhas e acelga no mercado."
I used to stay up late.,Eu costumava ficar acordado até tarde.
The local newspaper is endorsing the conservative candidate.,O jornal local está apoiando o candidato de direita.
I love what you've done with the place.,Adorei o que você fez com o lugar.
Your services are no longer required.,Seus serviços não são mais necessários.
They're playing our song.,Estão tocando a nossa música.
Take your hat off when you enter a house of worship.,Tire o seu chapéu ao entrar num templo.
I had to get a molar extracted.,Tive de extrair um dente molar.
Night watchmen drink a lot of coffee.,Vigilantes noturnos bebem muito café.
"Some months have thirty days, others thirty one.","Alguns meses têm trinta dias, outros trinta e um."
"More than 10,000 people signed the petition.",Mais de dez mil pessoas assinaram a petição.
"Tell it to him, not me!","Diz isso para ele, não para mim!"
Come in. I insist.,Entre. Eu insisto.
Filiberto lives in a very large apartment in a city we're not familiar with.,Filiberto mora num apartamento bem grande numa cidade a que não estamos familiarizados.
Filiberto just lost his job.,Filiberto acabou de perder o emprego.
There are two main characters in this story.,Há duas personagens principais nesta história.
Filiberto has two lives.,Filiberto tem duas vidas.
The main character is a man whose name we do not know.,A personagem principal é um homem cujo nome não se sabe.
Happy Mother's Day!,Feliz dia das mães!
I love geography and history.,Amo geografia e história.
I'm going to take a shower.,Eu vou tomar banho.
Never look a gift horse in the mouth.,A cavalo dado não se olha o dente.
He was crying.,Ele estava chorando.
Four times five is 20.,"Quatro vezes cinco, vinte."
I'm worried about you.,Estou preocupado com você.
They have drunk two bottles of wine.,Eles tomaram duas garrafas de vinho.
Next spring I want to go to Hawaii.,Na próxima primavera quero ir pro Hawaii.
Dog is man's best friend.,O cão é o melhor amigo do homem.
"We've arrived pretty quickly, haven't we?","Nós chegamos bem rápido, não foi?"
It'd be better if you would come with me.,Seria melhor se você viesse comigo.
Would you tell me your name and phone number?,Você poderia me dizer seu nome e o seu telefone?
I've decided to write 20 sentences a day on Tatoeba.,Eu decidi escrever 20 sentenças por dia no Tatoeba.
What is two plus two?,Quanto é dois mais dois?
Here's where they usually have dinner.,Aqui é onde eles normalmente jantam.
"In general, men run faster than women.","No geral, os homens correm mais rápidos do que as mulheres."
It's very dangerous to swim in this river.,É muito perigoso nadar neste rio.
"In my opinion, Australia is one of the best countries in the world.",Na minha opinião a Austrália é um dos melhores países do mundo.
Italo Calvino returned to Italy when he was still just a boy.,Italo Calvino retornou à Itália quando ele ainda era apenas um menino.
Italo Calvino was born on the island of Cuba in 1923.,Italo Calvino nasceu na ilha de Cuba em 1923.
Last week she gave birth to a beautiful baby girl.,Semana passada ela deu à luz uma linda menina.
He still hasn't responded to my letter.,Ele ainda não respondeu à minha carta.
My friend George is coming to Japan this spring.,Meu amigo George está vindo para o Japão nessa primavera.
It's so big!,É tão grande!
The little kids were very curious.,As crianças pequenas eram bem curiosas.
She screamed when she saw the snake.,Ela gritou quando viu a cobra.
I'll pay with my card.,Vou pagar com meu cartão.
I'm dying of hunger.,Estou morrendo de fome.
We still don't know the truth.,Nós ainda não sabemos a verdade.
Taking photos here is prohibited.,É proibido tirar fotos aqui.
Take this medicine if you don't feel well.,Tome este remédio se você não estiver se sentindo bem.
The birds used to sing in the trees.,Os pássaros costumavam cantar nas árvores.
I hope he'll wait for me.,Eu espero que ele me espere.
"She likes chocolate, too.",Ela também gosta de chocolate.
"Mom, where's my handkerchief?","Mãe, onde está meu lenço?"
Stay a little longer.,Fique um pouco mais.
"If I had time, I could help you.","Se eu tivesse tempo, eu poderia te ajudar."
"Fine, thanks.","Muito bem, obrigado."
I know he left for London.,Eu sei que ele foi para Londres.
Atomic energy can be used for peaceful ends.,A energia atômica pode ser usada para fins pacíficos.
I'm on my way.,Estou a caminho.
He has studied the possibility of a collaboration.,Ele estudou a possibilidade de uma colaboração.
The coffee was so hot that I couldn't drink it up.,O café estava tão quente que eu não consegui tomá-lo.
How do you calculate the length of the circumference? I've forgotten.,Como se calcula a circunferência? Eu esqueci.
He used to read a lot.,Ele costumava ler muito.
Thank you for the correction.,Obrigado pela correção.
He likes jazz and so do I.,Ele gosta de jazz e eu também.
She's on a diet.,Ela está de dieta.
He explained it to me.,Ele explicou para mim.
That was the tiniest cockroach I've ever seen in my life.,Aquela foi a menor barata que eu vi em toda a minha vida.
English is not hard to learn.,Inglês não é difícil de aprender.
Yesterday I finished the job.,Ontem eu terminei o trabalho.
When will it begin?,Quando começará?
"Doctor, my stomach hurts.","Doutor, meu estômago dói."
The other part of why corn syrup is in everything is that it's cheap.,A outra razão de xarope de milho estar em tudo é porque é barato.
We'll do it when we have time.,Faremos quando tivermos tempo.
I understand you.,Eu te entendo.
We'd like to climb that mountain.,Gostaríamos de subir aquela montanha.
She doesn't smile for me anymore.,Ela não sorri mais para mim.
He had just arrived.,Ele tinha acabado de chegar.
I ran into your girlfriend.,Eu me encontrei com sua namorada.
I like you a lot.,Eu gosto muito de você.
I want you so much.,Eu te quero muito.
You are taller than me.,Você é mais alto do que eu.
I hope we see each other again soon.,Espero que nos vejamos de novo logo.
She left without saying even a single word.,Ela saiu sem dizer nenhuma palavra.
She signed up for a Spanish course.,Ela se matriculou num curso de espanhol.
"At first there will be many unfamiliar words and grammatical forms, but you don't have to be afraid.","No começo haverá muitas palavras e formas gramaticais não familiares, mas você não precisa ter medo."
Little by little you will begin to comprehend the text without translations or explanations.,Pouco a pouco você vai começar a entender o texto sem traduções ou explicações.
"Lola the cow, Lola the cow, she's smart and she brings trouble, and she goes mooooo.","Lola a vaca, Lola a vaca, ela é inteligente e ela gera problemas, e ela faz muuuuuuu."
We're students.,Somos estudantes.
This flag is very pretty.,Esta bandeira é muito bonita.
